event1,eid1,event2,eid2,signal,Doc name,Doc ID ,sentence
found,e57,ruled,e54,by ,2010.02.26.census.redistricting.tml,2010.02.26.census.redistricting,"The court ruled that the redistricting plan unfairly weakened the voting strength of Latinos in two congressional districts and tossed out a portion of the congressional map, but found the overall redistricting plan engineered by state Republicans acceptable."
found,e57,weakened,e55,by ,2010.02.26.census.redistricting.tml,2010.02.26.census.redistricting,"The court ruled that the redistricting plan unfairly weakened the voting strength of Latinos in two congressional districts and tossed out a portion of the congressional map, but found the overall redistricting plan engineered by state Republicans acceptable."
found,e57,engineered,e58,by ,2010.02.26.census.redistricting.tml,2010.02.26.census.redistricting,"The court ruled that the redistricting plan unfairly weakened the voting strength of Latinos in two congressional districts and tossed out a portion of the congressional map, but found the overall redistricting plan engineered by state Republicans acceptable."
tossed,e56,ruled,e54,by ,2010.02.26.census.redistricting.tml,2010.02.26.census.redistricting,"The court ruled that the redistricting plan unfairly weakened the voting strength of Latinos in two congressional districts and tossed out a portion of the congressional map, but found the overall redistricting plan engineered by state Republicans acceptable."
tossed,e56,weakened,e55,by ,2010.02.26.census.redistricting.tml,2010.02.26.census.redistricting,"The court ruled that the redistricting plan unfairly weakened the voting strength of Latinos in two congressional districts and tossed out a portion of the congressional map, but found the overall redistricting plan engineered by state Republicans acceptable."
tossed,e56,engineered,e58,by ,2010.02.26.census.redistricting.tml,2010.02.26.census.redistricting,"The court ruled that the redistricting plan unfairly weakened the voting strength of Latinos in two congressional districts and tossed out a portion of the congressional map, but found the overall redistricting plan engineered by state Republicans acceptable."
ruled,e54,weakened,e55,by ,2010.02.26.census.redistricting.tml,2010.02.26.census.redistricting,"The court ruled that the redistricting plan unfairly weakened the voting strength of Latinos in two congressional districts and tossed out a portion of the congressional map, but found the overall redistricting plan engineered by state Republicans acceptable."
ruled,e54,engineered,e58,by ,2010.02.26.census.redistricting.tml,2010.02.26.census.redistricting,"The court ruled that the redistricting plan unfairly weakened the voting strength of Latinos in two congressional districts and tossed out a portion of the congressional map, but found the overall redistricting plan engineered by state Republicans acceptable."
weakened,e55,engineered,e58,by ,2010.02.26.census.redistricting.tml,2010.02.26.census.redistricting,"The court ruled that the redistricting plan unfairly weakened the voting strength of Latinos in two congressional districts and tossed out a portion of the congressional map, but found the overall redistricting plan engineered by state Republicans acceptable."
got,e60,wants,e61,as,2010.02.26.census.redistricting.tml,2010.02.26.census.redistricting,"The production of the statistics has got to be nonpolitical... but the use of the statistics can be as political as the country wants it to be, "" he said."""
got,e60,said,e62,as,2010.02.26.census.redistricting.tml,2010.02.26.census.redistricting,"The production of the statistics has got to be nonpolitical... but the use of the statistics can be as political as the country wants it to be, "" he said."""
wants,e61,said,e62,as,2010.02.26.census.redistricting.tml,2010.02.26.census.redistricting,"The production of the statistics has got to be nonpolitical... but the use of the statistics can be as political as the country wants it to be, "" he said."""
got,e60,wants,e61,as ,2010.02.26.census.redistricting.tml,2010.02.26.census.redistricting,"The production of the statistics has got to be nonpolitical... but the use of the statistics can be as political as the country wants it to be, "" he said."""
got,e60,said,e62,as ,2010.02.26.census.redistricting.tml,2010.02.26.census.redistricting,"The production of the statistics has got to be nonpolitical... but the use of the statistics can be as political as the country wants it to be, "" he said."""
wants,e61,said,e62,as ,2010.02.26.census.redistricting.tml,2010.02.26.census.redistricting,"The production of the statistics has got to be nonpolitical... but the use of the statistics can be as political as the country wants it to be, "" he said."""
got,e60,wants,e61,have,2010.02.26.census.redistricting.tml,2010.02.26.census.redistricting,"The production of the statistics has got to be nonpolitical... but the use of the statistics can be as political as the country wants it to be, "" he said."""
got,e60,said,e62,have,2010.02.26.census.redistricting.tml,2010.02.26.census.redistricting,"The production of the statistics has got to be nonpolitical... but the use of the statistics can be as political as the country wants it to be, "" he said."""
wants,e61,said,e62,have,2010.02.26.census.redistricting.tml,2010.02.26.census.redistricting,"The production of the statistics has got to be nonpolitical... but the use of the statistics can be as political as the country wants it to be, "" he said."""
got,e60,wants,e61,get,2010.02.26.census.redistricting.tml,2010.02.26.census.redistricting,"The production of the statistics has got to be nonpolitical... but the use of the statistics can be as political as the country wants it to be, "" he said."""
got,e60,said,e62,get,2010.02.26.census.redistricting.tml,2010.02.26.census.redistricting,"The production of the statistics has got to be nonpolitical... but the use of the statistics can be as political as the country wants it to be, "" he said."""
wants,e61,said,e62,get,2010.02.26.census.redistricting.tml,2010.02.26.census.redistricting,"The production of the statistics has got to be nonpolitical... but the use of the statistics can be as political as the country wants it to be, "" he said."""
said,e77,counted,e76,because,2010.02.26.census.redistricting.tml,2010.02.26.census.redistricting,The more pressing issue for Prewitt is making sure everyone is counted because he said those who are n't counted will be treated unfairly in the political process and in the allocation of economic benefits.
said,e77,counted,e76,because ,2010.02.26.census.redistricting.tml,2010.02.26.census.redistricting,The more pressing issue for Prewitt is making sure everyone is counted because he said those who are n't counted will be treated unfairly in the political process and in the allocation of economic benefits.
said,e77,counted,e76,make,2010.02.26.census.redistricting.tml,2010.02.26.census.redistricting,The more pressing issue for Prewitt is making sure everyone is counted because he said those who are n't counted will be treated unfairly in the political process and in the allocation of economic benefits.
said,e90,adds,e89,have,2010.02.26.census.redistricting.tml,2010.02.26.census.redistricting,"The Census Bureau has to follow up with those who do n't send in their forms with additional forms, telephone calls and even in-person visits -- and that adds up, he said."
said,e90,adds,e89,send,2010.02.26.census.redistricting.tml,2010.02.26.census.redistricting,"The Census Bureau has to follow up with those who do n't send in their forms with additional forms, telephone calls and even in-person visits -- and that adds up, he said."
mandated,e98,trying,e96,as,2010.02.26.census.redistricting.tml,2010.02.26.census.redistricting,"As the census gets underway, Prewitt said trying to count everyone, as mandated by the Constitution, should be the top concern."""
mandated,e98,said,e95,as,2010.02.26.census.redistricting.tml,2010.02.26.census.redistricting,"As the census gets underway, Prewitt said trying to count everyone, as mandated by the Constitution, should be the top concern."""
trying,e96,said,e95,as,2010.02.26.census.redistricting.tml,2010.02.26.census.redistricting,"As the census gets underway, Prewitt said trying to count everyone, as mandated by the Constitution, should be the top concern."""
mandated,e98,trying,e96,by,2010.02.26.census.redistricting.tml,2010.02.26.census.redistricting,"As the census gets underway, Prewitt said trying to count everyone, as mandated by the Constitution, should be the top concern."""
mandated,e98,said,e95,by,2010.02.26.census.redistricting.tml,2010.02.26.census.redistricting,"As the census gets underway, Prewitt said trying to count everyone, as mandated by the Constitution, should be the top concern."""
trying,e96,said,e95,by,2010.02.26.census.redistricting.tml,2010.02.26.census.redistricting,"As the census gets underway, Prewitt said trying to count everyone, as mandated by the Constitution, should be the top concern."""
mandated,e98,trying,e96,by ,2010.02.26.census.redistricting.tml,2010.02.26.census.redistricting,"As the census gets underway, Prewitt said trying to count everyone, as mandated by the Constitution, should be the top concern."""
