event1,eid1,event2,eid2,signal,Doc name,Doc ID ,sentence
hope,e181,bid,e84,block,wsj_0810.tml, WSJ891027-0085 ,"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. "
persuade,e81,bid,e178,block,wsj_0810.tml, WSJ891027-0085 ,"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. "
persuade,e81,bid,e84,block,wsj_0810.tml, WSJ891027-0085 ,"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. "
bid,e178,bid,e84,block,wsj_0810.tml, WSJ891027-0085 ,"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. "
noted,e89,denationalized,e92,hold,wsj_0810.tml, WSJ891027-0085 ,"Mr. Fournier also noted that Navigation Mixte joined Paribas's core of shareholders when Paribas was denationalized in 1987, and said it now holds just under 5% of Paribas's shares. "
noted,e89,holds,e94,hold,wsj_0810.tml, WSJ891027-0085 ,"Mr. Fournier also noted that Navigation Mixte joined Paribas's core of shareholders when Paribas was denationalized in 1987, and said it now holds just under 5% of Paribas's shares. "
noted,e89,joined,e90,hold,wsj_0810.tml, WSJ891027-0085 ,"Mr. Fournier also noted that Navigation Mixte joined Paribas's core of shareholders when Paribas was denationalized in 1987, and said it now holds just under 5% of Paribas's shares. "
noted,e89,said,e93,hold,wsj_0810.tml, WSJ891027-0085 ,"Mr. Fournier also noted that Navigation Mixte joined Paribas's core of shareholders when Paribas was denationalized in 1987, and said it now holds just under 5% of Paribas's shares. "
denationalized,e92,holds,e94,hold,wsj_0810.tml, WSJ891027-0085 ,"Mr. Fournier also noted that Navigation Mixte joined Paribas's core of shareholders when Paribas was denationalized in 1987, and said it now holds just under 5% of Paribas's shares. "
denationalized,e92,joined,e90,hold,wsj_0810.tml, WSJ891027-0085 ,"Mr. Fournier also noted that Navigation Mixte joined Paribas's core of shareholders when Paribas was denationalized in 1987, and said it now holds just under 5% of Paribas's shares. "
denationalized,e92,said,e93,hold,wsj_0810.tml, WSJ891027-0085 ,"Mr. Fournier also noted that Navigation Mixte joined Paribas's core of shareholders when Paribas was denationalized in 1987, and said it now holds just under 5% of Paribas's shares. "
holds,e94,joined,e90,hold,wsj_0810.tml, WSJ891027-0085 ,"Mr. Fournier also noted that Navigation Mixte joined Paribas's core of shareholders when Paribas was denationalized in 1987, and said it now holds just under 5% of Paribas's shares. "
holds,e94,said,e93,hold,wsj_0810.tml, WSJ891027-0085 ,"Mr. Fournier also noted that Navigation Mixte joined Paribas's core of shareholders when Paribas was denationalized in 1987, and said it now holds just under 5% of Paribas's shares. "
joined,e90,said,e93,hold,wsj_0810.tml, WSJ891027-0085 ,"Mr. Fournier also noted that Navigation Mixte joined Paribas's core of shareholders when Paribas was denationalized in 1987, and said it now holds just under 5% of Paribas's shares. "
support,e113,sure,e2002,hold,wsj_0810.tml, WSJ891027-0085 ,"Mr. Fournier said the large institutions that hold nearly 50% of Navigation Mixte's capital all strongly support him, but some analysts said they aren't so sure. "
support,e113,said,e114,hold,wsj_0810.tml, WSJ891027-0085 ,"Mr. Fournier said the large institutions that hold nearly 50% of Navigation Mixte's capital all strongly support him, but some analysts said they aren't so sure. "
support,e113,said,e111,hold,wsj_0810.tml, WSJ891027-0085 ,"Mr. Fournier said the large institutions that hold nearly 50% of Navigation Mixte's capital all strongly support him, but some analysts said they aren't so sure. "
sure,e2002,said,e114,hold,wsj_0810.tml, WSJ891027-0085 ,"Mr. Fournier said the large institutions that hold nearly 50% of Navigation Mixte's capital all strongly support him, but some analysts said they aren't so sure. "
sure,e2002,said,e111,hold,wsj_0810.tml, WSJ891027-0085 ,"Mr. Fournier said the large institutions that hold nearly 50% of Navigation Mixte's capital all strongly support him, but some analysts said they aren't so sure. "
said,e114,said,e111,hold,wsj_0810.tml, WSJ891027-0085 ,"Mr. Fournier said the large institutions that hold nearly 50% of Navigation Mixte's capital all strongly support him, but some analysts said they aren't so sure. "
issued,e133,offer,e131,block,wsj_0810.tml, WSJ891027-0085 ,"Paribas says it will offer 1,850 francs ($296.95) each for Navigation Mixte shares that enjoy full dividend rights, and 1,800 francs each for a block of shares issued July 1, which will receive only partial dividends this year. "
issued,e133,enjoy,e132,block,wsj_0810.tml, WSJ891027-0085 ,"Paribas says it will offer 1,850 francs ($296.95) each for Navigation Mixte shares that enjoy full dividend rights, and 1,800 francs each for a block of shares issued July 1, which will receive only partial dividends this year. "
issued,e133,says,e130,block,wsj_0810.tml, WSJ891027-0085 ,"Paribas says it will offer 1,850 francs ($296.95) each for Navigation Mixte shares that enjoy full dividend rights, and 1,800 francs each for a block of shares issued July 1, which will receive only partial dividends this year. "
issued,e133,receive,e134,block,wsj_0810.tml, WSJ891027-0085 ,"Paribas says it will offer 1,850 francs ($296.95) each for Navigation Mixte shares that enjoy full dividend rights, and 1,800 francs each for a block of shares issued July 1, which will receive only partial dividends this year. "
offer,e131,enjoy,e132,block,wsj_0810.tml, WSJ891027-0085 ,"Paribas says it will offer 1,850 francs ($296.95) each for Navigation Mixte shares that enjoy full dividend rights, and 1,800 francs each for a block of shares issued July 1, which will receive only partial dividends this year. "
offer,e131,says,e130,block,wsj_0810.tml, WSJ891027-0085 ,"Paribas says it will offer 1,850 francs ($296.95) each for Navigation Mixte shares that enjoy full dividend rights, and 1,800 francs each for a block of shares issued July 1, which will receive only partial dividends this year. "
offer,e131,receive,e134,block,wsj_0810.tml, WSJ891027-0085 ,"Paribas says it will offer 1,850 francs ($296.95) each for Navigation Mixte shares that enjoy full dividend rights, and 1,800 francs each for a block of shares issued July 1, which will receive only partial dividends this year. "
enjoy,e132,says,e130,block,wsj_0810.tml, WSJ891027-0085 ,"Paribas says it will offer 1,850 francs ($296.95) each for Navigation Mixte shares that enjoy full dividend rights, and 1,800 francs each for a block of shares issued July 1, which will receive only partial dividends this year. "
enjoy,e132,receive,e134,block,wsj_0810.tml, WSJ891027-0085 ,"Paribas says it will offer 1,850 francs ($296.95) each for Navigation Mixte shares that enjoy full dividend rights, and 1,800 francs each for a block of shares issued July 1, which will receive only partial dividends this year. "
says,e130,receive,e134,block,wsj_0810.tml, WSJ891027-0085 ,"Paribas says it will offer 1,850 francs ($296.95) each for Navigation Mixte shares that enjoy full dividend rights, and 1,800 francs each for a block of shares issued July 1, which will receive only partial dividends this year. "
denied,e10,treatment,e29,deny,wsj_0026.tml, WSJ891102-0167 ,"Previously , watch imports  were denied such duty-free treatment.    "
said,e71,contribution,e70,bar,wsj_0557.tml, WSJ891030-0143 ,"The new candy bars, ""make an important contribution to our Nestle Foods commitment to this very important strategic unit,"" said C. Alan MacDonald, president of Nestle Foods in Purchase, N.Y. "
said,e71,make,e69,bar,wsj_0557.tml, WSJ891030-0143 ,"The new candy bars, ""make an important contribution to our Nestle Foods commitment to this very important strategic unit,"" said C. Alan MacDonald, president of Nestle Foods in Purchase, N.Y. "
contribution,e70,make,e69,bar,wsj_0557.tml, WSJ891030-0143 ,"The new candy bars, ""make an important contribution to our Nestle Foods commitment to this very important strategic unit,"" said C. Alan MacDonald, president of Nestle Foods in Purchase, N.Y. "
business,e57,close,e55,hold,wsj_0533.tml, WSJ891030-0168 ,"Institut Merieux, which already holds a 12.5% stake in Connaught, said that at the close of business Thursday, 5,745,188 shares of Connaught and C$44.3 million face amount of debentures, convertible into 1,826,596 common shares, had been tendered to its offer. "
business,e57,said,e54,hold,wsj_0533.tml, WSJ891030-0168 ,"Institut Merieux, which already holds a 12.5% stake in Connaught, said that at the close of business Thursday, 5,745,188 shares of Connaught and C$44.3 million face amount of debentures, convertible into 1,826,596 common shares, had been tendered to its offer. "
business,e57,offer,e61,hold,wsj_0533.tml, WSJ891030-0168 ,"Institut Merieux, which already holds a 12.5% stake in Connaught, said that at the close of business Thursday, 5,745,188 shares of Connaught and C$44.3 million face amount of debentures, convertible into 1,826,596 common shares, had been tendered to its offer. "
business,e57,tendered,e60,hold,wsj_0533.tml, WSJ891030-0168 ,"Institut Merieux, which already holds a 12.5% stake in Connaught, said that at the close of business Thursday, 5,745,188 shares of Connaught and C$44.3 million face amount of debentures, convertible into 1,826,596 common shares, had been tendered to its offer. "
close,e55,said,e54,hold,wsj_0533.tml, WSJ891030-0168 ,"Institut Merieux, which already holds a 12.5% stake in Connaught, said that at the close of business Thursday, 5,745,188 shares of Connaught and C$44.3 million face amount of debentures, convertible into 1,826,596 common shares, had been tendered to its offer. "
close,e55,offer,e61,hold,wsj_0533.tml, WSJ891030-0168 ,"Institut Merieux, which already holds a 12.5% stake in Connaught, said that at the close of business Thursday, 5,745,188 shares of Connaught and C$44.3 million face amount of debentures, convertible into 1,826,596 common shares, had been tendered to its offer. "
close,e55,tendered,e60,hold,wsj_0533.tml, WSJ891030-0168 ,"Institut Merieux, which already holds a 12.5% stake in Connaught, said that at the close of business Thursday, 5,745,188 shares of Connaught and C$44.3 million face amount of debentures, convertible into 1,826,596 common shares, had been tendered to its offer. "
said,e54,offer,e61,hold,wsj_0533.tml, WSJ891030-0168 ,"Institut Merieux, which already holds a 12.5% stake in Connaught, said that at the close of business Thursday, 5,745,188 shares of Connaught and C$44.3 million face amount of debentures, convertible into 1,826,596 common shares, had been tendered to its offer. "
said,e54,tendered,e60,hold,wsj_0533.tml, WSJ891030-0168 ,"Institut Merieux, which already holds a 12.5% stake in Connaught, said that at the close of business Thursday, 5,745,188 shares of Connaught and C$44.3 million face amount of debentures, convertible into 1,826,596 common shares, had been tendered to its offer. "
offer,e61,tendered,e60,hold,wsj_0533.tml, WSJ891030-0168 ,"Institut Merieux, which already holds a 12.5% stake in Connaught, said that at the close of business Thursday, 5,745,188 shares of Connaught and C$44.3 million face amount of debentures, convertible into 1,826,596 common shares, had been tendered to its offer. "
sought,e88,supporting,e93,block,wsj_0533.tml, WSJ891030-0168 ,The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. 
sought,e88,blocking,e90,block,wsj_0533.tml, WSJ891030-0168 ,The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. 
