,event1,eid1,event2,eid2,signal,annotation,Doc name,Doc ID,sentence
342,fix,e33,built,e30,by,0,2010.02.07.japan.prius.recall.ft.tml,2010.02.07.japan.prius.recall.ft,"The Prius, which is built in Japan, is not one of the eight models affected by two recent recalls -- covering several million vehicles -- to fix problems with sticking gas pedals."
343,fix,e33,covering,e32,by,0,2010.02.07.japan.prius.recall.ft.tml,2010.02.07.japan.prius.recall.ft,"The Prius, which is built in Japan, is not one of the eight models affected by two recent recalls -- covering several million vehicles -- to fix problems with sticking gas pedals."
344,fix,e33,affected,e31,by,0,2010.02.07.japan.prius.recall.ft.tml,2010.02.07.japan.prius.recall.ft,"The Prius, which is built in Japan, is not one of the eight models affected by two recent recalls -- covering several million vehicles -- to fix problems with sticking gas pedals."
345,built,e30,covering,e32,by,0,2010.02.07.japan.prius.recall.ft.tml,2010.02.07.japan.prius.recall.ft,"The Prius, which is built in Japan, is not one of the eight models affected by two recent recalls -- covering several million vehicles -- to fix problems with sticking gas pedals."
346,built,e30,affected,e31,by,0,2010.02.07.japan.prius.recall.ft.tml,2010.02.07.japan.prius.recall.ft,"The Prius, which is built in Japan, is not one of the eight models affected by two recent recalls -- covering several million vehicles -- to fix problems with sticking gas pedals."
347,covering,e32,affected,e31,by,0,2010.02.07.japan.prius.recall.ft.tml,2010.02.07.japan.prius.recall.ft,"The Prius, which is built in Japan, is not one of the eight models affected by two recent recalls -- covering several million vehicles -- to fix problems with sticking gas pedals."
348,resulted,e38,involved,e37,from,0,2010.02.07.japan.prius.recall.ft.tml,2010.02.07.japan.prius.recall.ft,"NHTSA said its Office of Defects investigation has received 124 reports from consumers about problems with the Prius brakes, including four reports that involved crashes and two that resulted in injuries."
349,resulted,e38,received,e36,from,0,2010.02.07.japan.prius.recall.ft.tml,2010.02.07.japan.prius.recall.ft,"NHTSA said its Office of Defects investigation has received 124 reports from consumers about problems with the Prius brakes, including four reports that involved crashes and two that resulted in injuries."
350,resulted,e38,said,e35,from,0,2010.02.07.japan.prius.recall.ft.tml,2010.02.07.japan.prius.recall.ft,"NHTSA said its Office of Defects investigation has received 124 reports from consumers about problems with the Prius brakes, including four reports that involved crashes and two that resulted in injuries."
351,involved,e37,received,e36,from,1,2010.02.07.japan.prius.recall.ft.tml,2010.02.07.japan.prius.recall.ft,"NHTSA said its Office of Defects investigation has received 124 reports from consumers about problems with the Prius brakes, including four reports that involved crashes and two that resulted in injuries."
352,involved,e37,said,e35,from,0,2010.02.07.japan.prius.recall.ft.tml,2010.02.07.japan.prius.recall.ft,"NHTSA said its Office of Defects investigation has received 124 reports from consumers about problems with the Prius brakes, including four reports that involved crashes and two that resulted in injuries."
353,received,e36,said,e35,from,0,2010.02.07.japan.prius.recall.ft.tml,2010.02.07.japan.prius.recall.ft,"NHTSA said its Office of Defects investigation has received 124 reports from consumers about problems with the Prius brakes, including four reports that involved crashes and two that resulted in injuries."
354,resulted,e38,involved,e37,have,0,2010.02.07.japan.prius.recall.ft.tml,2010.02.07.japan.prius.recall.ft,"NHTSA said its Office of Defects investigation has received 124 reports from consumers about problems with the Prius brakes, including four reports that involved crashes and two that resulted in injuries."
355,resulted,e38,received,e36,have,0,2010.02.07.japan.prius.recall.ft.tml,2010.02.07.japan.prius.recall.ft,"NHTSA said its Office of Defects investigation has received 124 reports from consumers about problems with the Prius brakes, including four reports that involved crashes and two that resulted in injuries."
356,resulted,e38,said,e35,have,0,2010.02.07.japan.prius.recall.ft.tml,2010.02.07.japan.prius.recall.ft,"NHTSA said its Office of Defects investigation has received 124 reports from consumers about problems with the Prius brakes, including four reports that involved crashes and two that resulted in injuries."
357,involved,e37,received,e36,have,0,2010.02.07.japan.prius.recall.ft.tml,2010.02.07.japan.prius.recall.ft,"NHTSA said its Office of Defects investigation has received 124 reports from consumers about problems with the Prius brakes, including four reports that involved crashes and two that resulted in injuries."
358,involved,e37,said,e35,have,0,2010.02.07.japan.prius.recall.ft.tml,2010.02.07.japan.prius.recall.ft,"NHTSA said its Office of Defects investigation has received 124 reports from consumers about problems with the Prius brakes, including four reports that involved crashes and two that resulted in injuries."
359,received,e36,said,e35,have,0,2010.02.07.japan.prius.recall.ft.tml,2010.02.07.japan.prius.recall.ft,"NHTSA said its Office of Defects investigation has received 124 reports from consumers about problems with the Prius brakes, including four reports that involved crashes and two that resulted in injuries."
360,spoken,e40,conducted,e41,have,1,2010.02.07.japan.prius.recall.ft.tml,2010.02.07.japan.prius.recall.ft,Investigators have spoken with consumers and conducted preliminary field work.
361,given,e55,seen,e53,by,0,2010.02.07.japan.prius.recall.ft.tml,2010.02.07.japan.prius.recall.ft,"Even if the solution ends up being a relatively simple and inexpensive software adjustment, the Prius braking problems come at a bad time for Toyota, which has seen its prized reputation for quality and safety badly damaged by the recalls and the news attention given to them."
362,given,e55,damaged,e54,by,0,2010.02.07.japan.prius.recall.ft.tml,2010.02.07.japan.prius.recall.ft,"Even if the solution ends up being a relatively simple and inexpensive software adjustment, the Prius braking problems come at a bad time for Toyota, which has seen its prized reputation for quality and safety badly damaged by the recalls and the news attention given to them."
363,given,e55,come,e52,by,0,2010.02.07.japan.prius.recall.ft.tml,2010.02.07.japan.prius.recall.ft,"Even if the solution ends up being a relatively simple and inexpensive software adjustment, the Prius braking problems come at a bad time for Toyota, which has seen its prized reputation for quality and safety badly damaged by the recalls and the news attention given to them."
364,seen,e53,damaged,e54,by,0,2010.02.07.japan.prius.recall.ft.tml,2010.02.07.japan.prius.recall.ft,"Even if the solution ends up being a relatively simple and inexpensive software adjustment, the Prius braking problems come at a bad time for Toyota, which has seen its prized reputation for quality and safety badly damaged by the recalls and the news attention given to them."
365,seen,e53,come,e52,by,0,2010.02.07.japan.prius.recall.ft.tml,2010.02.07.japan.prius.recall.ft,"Even if the solution ends up being a relatively simple and inexpensive software adjustment, the Prius braking problems come at a bad time for Toyota, which has seen its prized reputation for quality and safety badly damaged by the recalls and the news attention given to them."
366,damaged,e54,come,e52,by,0,2010.02.07.japan.prius.recall.ft.tml,2010.02.07.japan.prius.recall.ft,"Even if the solution ends up being a relatively simple and inexpensive software adjustment, the Prius braking problems come at a bad time for Toyota, which has seen its prized reputation for quality and safety badly damaged by the recalls and the news attention given to them."
367,given,e55,seen,e53,have,0,2010.02.07.japan.prius.recall.ft.tml,2010.02.07.japan.prius.recall.ft,"Even if the solution ends up being a relatively simple and inexpensive software adjustment, the Prius braking problems come at a bad time for Toyota, which has seen its prized reputation for quality and safety badly damaged by the recalls and the news attention given to them."
368,given,e55,damaged,e54,have,1,2010.02.07.japan.prius.recall.ft.tml,2010.02.07.japan.prius.recall.ft,"Even if the solution ends up being a relatively simple and inexpensive software adjustment, the Prius braking problems come at a bad time for Toyota, which has seen its prized reputation for quality and safety badly damaged by the recalls and the news attention given to them."
369,given,e55,come,e52,have,0,2010.02.07.japan.prius.recall.ft.tml,2010.02.07.japan.prius.recall.ft,"Even if the solution ends up being a relatively simple and inexpensive software adjustment, the Prius braking problems come at a bad time for Toyota, which has seen its prized reputation for quality and safety badly damaged by the recalls and the news attention given to them."
370,seen,e53,damaged,e54,have,0,2010.02.07.japan.prius.recall.ft.tml,2010.02.07.japan.prius.recall.ft,"Even if the solution ends up being a relatively simple and inexpensive software adjustment, the Prius braking problems come at a bad time for Toyota, which has seen its prized reputation for quality and safety badly damaged by the recalls and the news attention given to them."
371,seen,e53,come,e52,have,0,2010.02.07.japan.prius.recall.ft.tml,2010.02.07.japan.prius.recall.ft,"Even if the solution ends up being a relatively simple and inexpensive software adjustment, the Prius braking problems come at a bad time for Toyota, which has seen its prized reputation for quality and safety badly damaged by the recalls and the news attention given to them."
372,damaged,e54,come,e52,have,0,2010.02.07.japan.prius.recall.ft.tml,2010.02.07.japan.prius.recall.ft,"Even if the solution ends up being a relatively simple and inexpensive software adjustment, the Prius braking problems come at a bad time for Toyota, which has seen its prized reputation for quality and safety badly damaged by the recalls and the news attention given to them."
